Title,Short_Title,Location,Java,Min Experience,Max Experience,Min Salary,Max Salary,Spring Boot,SQL,Git,Microservices,Hibernate,Power_BI,Excel,Python,Visualization,spark,Cloud_Computing,manual_testing,regression_testing,automation_testing,software_testing,Kubernetes,Docker,Jenkins,CI/CD
Hiring For Life Asia Tester| Lower Parel/ Goregaon,Test_Engineer,Mumbai,0,2,7,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Professional Car Road Tester,Test_Engineer,Delhi,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Dotnet Developer (Backend),Test_Engineer,Pune,0,4,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AFM Developer,Test_Engineer,Pune,0,1,6,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angular Developer,Test_Engineer,Pune,1,3,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Back-End Developer - Helios,Test_Engineer,Pune,1,5,8,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Python Developer,Test_Engineer,Pune,1,5,8,,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
Power Builder Developer,Test_Engineer,Pune,1,3,7,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Java Professional,Test_Engineer,Pune,1,4,9,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Aws Devops Engineer,Test_Engineer,Pune,0,2,3,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
PHP Developer,Test_Engineer,Pune,1,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ruby On Rails Developer,Test_Engineer,Pune,0,2,3,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Application Developer-Microsoft .NET Stack,Test_Engineer,Pune,0,4,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Temenos Functional Lead,Test_Engineer,Pune,0,15,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UI React Developer,Test_Engineer,Pune,1,2,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Software Engineer (.Net),Test_Engineer,Pune,0,4,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DevOps Lead - L1,Test_Engineer,Pune,0,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Techno Functional Consultant - L1,Test_Engineer,Pune,0,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Lead - L2,Test_Engineer,Pune,0,8,10,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Sr Product Developer,Test_Engineer,Pune,0,10,15,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Engineer - GCP Control Automation,Test_Engineer,Pune,0,5,10,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UI/UX Developer,Test_Engineer,Pune,1,2,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Associate Product Developer,Test_Engineer,Pune,1,2,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Sr. Python Developer with AI/ML Skills - India,Test_Engineer,Pune,0,4,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Lead Software Engineer,Test_Engineer,Pune,1,12,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Java Full Stack Developer,Test_Engineer,Pune,1,10,15,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Flutter Developer,Test_Engineer,Pune,0,2,4,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full Stack Developer - .Net/AngularJS,Test_Engineer,Pune,1,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Technical Lead (Core Java),Test_Engineer,Pune,1,8,12,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FIORI Developer,Test_Engineer,Pune,0,5,8,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Senior Test Lead,Test_Engineer,Pune,0,10,17,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Senior Software Engineer (.Net),Test_Engineer,Pune,0,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Jr ReactJs Developer,Test_Engineer,Pune,1,2,5,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI Developer,Test_Engineer,Pune,0,3,7,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Java FullStack Developer,Test_Engineer,Pune,1,4,10,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ServiceNow Developer,Test_Engineer,Pune,1,7,9,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full Stack Java Developer,Test_Engineer,NA,1,1,3,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Laravel / Vue JS Developer,Test_Engineer,NA,1,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Platform Developer II (Salesforce),Test_Engineer,Hyderabad,0,0,3,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Software Engineer,Test_Engineer,NA,0,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Analyst and Designer-Software,Test_Engineer,NA,0,1,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Developer Freshers,Test_Engineer,Delhi,1,0,0,2.5,3.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
WordPress & Shopify Developer,Test_Engineer,NA,1,1,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Salesforce Engineer,Test_Engineer,Hyderabad,0,1,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Intern, Backend",Test_Engineer,NA,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERN Stack Developer (Intern),Test_Engineer,Hyderabad,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDE1 PHP Developer,Test_Engineer,Mumbai,1,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
QA Engineer (Selenium Automation with JavaScript-WebdriverIO-Cypress),Test_Engineer,Gurugram,1,3,5,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Backend Engineer (2+ Yrs Exp),Test_Engineer,NA,1,2,4,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BIOS Development Engineer Hardware Architecture,Test_Engineer,NA,0,5,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer (Node.js/Express.js),Test_Engineer,Gurugram,0,3,5,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Frontend Engineer,Test_Engineer,Gurugram,1,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node Developer,Test_Engineer,Gurugram,1,3,5,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Appscrips Golang Developer,Test_Engineer,NA,0,3,5,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Senior Node Developer,Test_Engineer,Gurugram,1,5,8,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Python Developer,Test_Engineer,Gurugram,0,3,5,,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Python Developer Django,Test_Engineer,Gurugram,0,3,5,,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
.Net Frameworks,Test_Engineer,Delhi,1,4,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Lead .Net Developer - C#/ASP/MVC,Test_Engineer,Delhi,0,6,10,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Flask Framework,Test_Engineer,Chennai,1,8,12,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Python Developer - Pandas/Numpy,Test_Engineer,NA,0,2,7,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Embedded Software Tester,Test_Engineer,NA,0,8,13,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
Technical Lead - Java/Full Stack Development,Test_Engineer,Hyderabad,1,5,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
.Net Developer - C#/Microservices Architecture,Test_Engineer,Hyderabad,0,6,10,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lead DevOps Engineer - IaaS/PaaS/SaaS,Test_Engineer,NA,0,4,8,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
Java Developer - Spring Boot Frameworks,Test_Engineer,Hyderabad,1,3,7,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterprise Application Development Engineer,Test_Engineer,NA,1,3,6,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
iOS/Android Platform,Test_Engineer,Mumbai,1,3,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MERN Stack,Test_Engineer,Hyderabad,1,8,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Systems Engineer – II,Test_Engineer,NA,1,5,8,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Architect - Cloud Foundation Engineering,Test_Engineer,Hyderabad,0,4,7,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Java Developer - GCP,Test_Engineer,Chennai,1,3,5,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automation Engineer - TypeScript & Playwright,Test_Engineer,Delhi,0,5,7,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
T24 Developer,Test_Engineer,Chennai,0,5,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
T24 QA,Test_Engineer,Chennai,1,5,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Software Test Automation Lead,Test_Engineer,NA,0,8,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Sr. Full Stack Application Developer,Test_Engineer,Hyderabad,0,7,12,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHP Developer - Laravel/Symfony,Test_Engineer,NA,1,4,5,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Software Development Engineer,Test_Engineer,Chennai,0,3,8,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Software Development Engineer,Test_Engineer,Hyderabad,0,12,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cloud Platform Engineer,Test_Engineer,NA,1,2,6,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
DevOps Engineer,Test_Engineer,Hyderabad,0,3,8,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
DevOps Engineer,Test_Engineer,Hyderabad,0,5,10,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
Senior Java Developer - Spring/Hibernate,Test_Engineer,NA,1,4,6,,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
Software Engineer,Test_Engineer,NA,1,3,5,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Sr UI Lead,Test_Engineer,Delhi,0,10,15,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior DevOps Eng,Test_Engineer,Hyderabad,0,2,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
DevOps Engineer - Site Reliability,Test_Engineer,NA,0,10,15,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Firmware Development Engineer - Security Management,Test_Engineer,NA,0,3,8,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nuchange Informatics Senior React.js Developer JavaScript,Test_Engineer,NA,1,5,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dot Net Lead,Test_Engineer,Delhi,0,5,8,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Python Developer,Test_Engineer,NA,0,6,8,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"Lambd , TypeScript,java",Test_Engineer,Hyderabad,1,4,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Software Developer,Test_Engineer,Chennai,1,2,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
R&D DevSecOps Senior Software Development Engineer 2,Test_Engineer,NA,1,6,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Configuration Administrator - Core Services(Enterprise Core Platform),Test_Engineer,Chennai,0,3,5,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Staff Engineer, Mobile React Native",Test_Engineer,NA,0,7,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Performance Testing Professional,Test_Engineer,NA,0,5,6,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dot Net FullStack - Senior Engineer,Test_Engineer,NA,0,5,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Test_Engineer,NA,0,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staff Data Engineer,Test_Engineer,NA,0,7,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Software Engineer, VP",Test_Engineer,Gurugram,0,2,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Sr. Eng. I, Digital Dist & Ent Eng",Test_Engineer,Hyderabad,0,6,11,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN-Lead Software Engineer,Test_Engineer,Hyderabad,1,6,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Senior Microsoft Azure DevOps Engineer,Test_Engineer,NA,0,2,6,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lead Quality Assurance Engineer,Test_Engineer,NA,0,7,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Software Engineer II (backend) - Integrations Team,Test_Engineer,NA,1,21,31,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer I (QA),Test_Engineer,NA,1,21,31,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Embedded C Developer,Test_Engineer,Hyderabad,0,11,18,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Lead Engineer (Java),Test_Engineer,Gurugram,1,10,12,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Performance Engineer,Test_Engineer,NA,0,8,13,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
DevOps Engineer - L4,Test_Engineer,Hyderabad,0,3,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Account/Cluster Account/Practice HRBP - L4,Test_Engineer,NA,0,2,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temenos Developer,Test_Engineer,Chennai,1,5,7,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Engineer - Target India,Test_Engineer,NA,1,2,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SW Engineer II Mobile Apps,Test_Engineer,Hyderabad,1,3,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior DevOps Engineer,Test_Engineer,Hyderabad,0,4,7,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
Software Engineer III,Test_Engineer,Hyderabad,1,3,5,,,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Senior DevOps Engineer,Test_Engineer,Hyderabad,0,4,7,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Software Engineer-1,Test_Engineer,Hyderabad,0,2,4,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SW Engineer II BI,Test_Engineer,Hyderabad,1,3,6,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
SW Engineer III,Test_Engineer,Hyderabad,1,3,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Triangle Test Automation Test Lead,Test_Engineer,NA,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Immediate Job Opening For C++ Developer,Test_Engineer,Hyderabad,0,3,7,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Urgent Requirement For Automation Engineer(Devops),Test_Engineer,Hyderabad,0,4,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
OpenStack Automation Jobs For PAN INDIA,Test_Engineer,Hyderabad,0,4,9,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Graduate Engineer,Test_Engineer,Hyderabad,1,2,6,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
Immediate Job Opening For Mulesoft Developer,Test_Engineer,Hyderabad,0,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immediate Job openimg For Ruby on Rail Engineer,Test_Engineer,Hyderabad,0,4,9,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SQL/Unix Shell Scripting,Test_Engineer,Hyderabad,0,5,8,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python Test Autoamtion,Test_Engineer,Hyderabad,0,4,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Immediate Job Opening For Java Developer,Test_Engineer,NA,1,4,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Engineer-Data Platforms,Test_Engineer,NA,0,2,5,,,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
Application Developer-DevOps,Test_Engineer,Mumbai,0,3,7,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Data Engineer-Data Platforms,Test_Engineer,NA,0,2,5,,,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
Senior Member of Technical Staff (Fullstack),Test_Engineer,Hyderabad,0,4,8,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Associate Level 1,Test_Engineer,Hyderabad,1,2,5,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AutoIT Solutioning Engineer-Staff,Test_Engineer,NA,0,3,7,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Machine Learning Framework Engineer- Staff,Test_Engineer,Chennai,0,3,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Cloud AI platform Sr software developer,Test_Engineer,Chennai,0,2,7,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Cloud AI platform AI developer-Staff,Test_Engineer,Chennai,0,5,10,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Staff Engineer, Imaging Software",Test_Engineer,NA,0,3,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Sr Staff Engineer - Linux,Test_Engineer,Hyderabad,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Staff Engineer - Graphics,Test_Engineer,NA,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior/Staff CPU DV Design Automation Engineer,Test_Engineer,NA,0,5,10,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
CPU CAD DV -- Staff Engineer,Test_Engineer,NA,0,5,10,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Lead II, Software Development / Engineering",Test_Engineer,Gurugram,0,8,12,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Automotive Software Lead Engineer Sr. - C/C++,Test_Engineer,NA,0,3,8,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Frontend CAD Developer,Test_Engineer,NA,0,3,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Linux Audio Senior Engineer,Test_Engineer,Hyderabad,0,3,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Sr. Staff Engineer Kernel Integration,Test_Engineer,Hyderabad,0,5,10,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Sr. Engineer Kernel Integration,Test_Engineer,Hyderabad,1,2,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Release Automation: Software Engineer Senior,Test_Engineer,NA,1,3,8,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
CPU Core Validation Engineer (Lead/Sr. Lead/Staff)),Test_Engineer,NA,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Sr Lead Engineer - Linux Kernel and Driver Development.,Test_Engineer,Hyderabad,0,3,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Lead Engineer - Embedded Platform Development,Test_Engineer,Hyderabad,0,6,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Senior Manager - DevOps Engineer,Test_Engineer,Hyderabad,0,8,12,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
Wireless connectivity - Lead,Test_Engineer,Chennai,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Manager - DevOps Engineer,Test_Engineer,Hyderabad,0,8,12,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DevOps Engineer,Test_Engineer,Gurugram,0,2,7,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
C++ Developer,Test_Engineer,NA,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Embedded C Professional,Test_Engineer,Chennai,0,7,8,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Developer (Java & Infrastructure Tools),Test_Engineer,Chennai,1,3,6,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
QA Automation Engineer,Test_Engineer,Delhi,0,2,3,,,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
QA Mid-Level,Test_Engineer,NA,0,2,4,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Senior TypeScript Backend Developer,Test_Engineer,NA,0,4,7,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chat360 Senior Software Engineer Python/Django,Test_Engineer,Mumbai,0,5,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Sr. Mobile Application Developer,Test_Engineer,Hyderabad,1,6,7,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Lead/Senior DevOps Engineer,Test_Engineer,NA,0,7,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
IGA- Frontend Developer,Test_Engineer,NA,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer II Unreal,Test_Engineer,Hyderabad,0,2,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior QA Engineer,Test_Engineer,Hyderabad,0,3,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Backend developer,Test_Engineer,NA,1,1,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Senior Backend developer,Test_Engineer,NA,1,1,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Sr. Eng. I, Digital Dist & Ent Eng",Test_Engineer,Hyderabad,0,6,9,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Software Engineer, VP",Test_Engineer,Gurugram,0,10,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Software Engineer - Python,Test_Engineer,NA,1,2,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Sr. Manager,Test_Engineer,NA,1,9,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Software Engineer,Test_Engineer,NA,0,4,7,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Automation Engineer,Test_Engineer,Gurugram,0,5,6,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Software Engineering Senior Analyst,Test_Engineer,Hyderabad,0,2,6,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
React Js Software Engineer,Test_Engineer,NA,0,3,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Analyst DevOps Engineer,Test_Engineer,NA,0,7,9,18,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Senior .Net Developer (Full Stack),Test_Engineer,Chennai,1,3,6,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opening For IT Solutions Engineer / IT Support Engineer,Test_Engineer,NA,0,2,4,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Lead Software Engineer - Fullstack,Test_Engineer,Hyderabad,0,8,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Embedded Software Engineer,Test_Engineer,Hyderabad,0,2,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Module Java Lead,Test_Engineer,NA,1,5,10,9,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Java Developer,Test_Engineer,NA,1,5,7,22.5,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Playwright,Test_Engineer,Hyderabad,1,7,12,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.Net Lead,Test_Engineer,Hyderabad,0,7,10,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
